alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.3,3.0,31,0.5244,0.0,0.3494,1.439,1.0,0.895,1.81,2.705,0.0,0.0,0.0
0.3,3.0,40,0.621,0.0,0.0,0.0,0.0,1.137,1.801,2.938,0.0,0.0,0.0
0.3,3.0,41,0.4531,0.0,0.0,2.5,1.0,0.864,1.959,2.822,0.0,0.0,0.0
0.3,3.0,43,0.332,0.0,0.0,0.0,1.0,0.664,2.312,2.977,0.0,0.0,0.0
0.3,4.0,20,0.839,0.0,0.857,0.05078,0.2915,1.1,1.5,2.6,0.0,0.0,0.0
0.3,4.0,21,0.8164,0.0,0.512,0.267,1.0,1.134,1.412,2.547,0.0,0.0,0.0
0.3,4.0,30,0.4917,0.0,0.4463,0.0,0.0,0.9717,1.774,2.746,0.0,0.0,0.0
0.3,4.0,31,0.4583,0.0,0.299,1.41,1.0,0.767,1.867,2.635,0.0,0.0,0.0
0.3,4.0,40,0.4917,0.0,0.0,0.0,0.0,0.9375,1.91,2.848,0.0,0.0,0.0
0.3,4.0,41,0.3533,0.0,0.0,2.5,1.0,0.6904,2.059,2.75,0.0,0.0,0.0
0.3,4.0,43,0.2499,0.0,0.0,0.0,1.0,0.4998,2.363,2.861,0.0,0.0,0.0
0.3,5.0,20,0.889,0.0,0.697,0.05695,0.4043,1.099,1.439,2.54,0.0,0.0,0.0
0.3,5.0,21,0.8716,0.0,0.391,0.2008,1.0,1.202,1.31,2.512,0.0,0.0,0.0
0.3,5.0,30,0.3994,0.0,0.3896,0.04987,0.07996,0.833,1.845,2.678,0.0,0.0,0.0
0.3,5.0,31,0.4246,0.0,0.257,1.386,1.0,0.692,1.9,2.592,0.0,0.0,0.0
0.3,5.0,40,0.3984,0.0,0.0,0.0,0.0,0.7803,2.008,2.79,0.0,0.0,0.0
0.3,5.0,41,0.2856,0.0,0.0,2.5,1.0,0.566,2.139,2.705,0.0,0.0,0.0
0.3,5.0,43,0.2,0.0,0.0,0.0,1.0,0.4,2.393,2.793,0.0,0.0,0.0
0.3,6.0,20,0.938,0.0,0.575,0.05466,0.4746,1.151,1.353,2.504,0.0,0.0,0.0
0.3,6.0,21,0.9165,0.0,0.306,0.1555,1.0,1.292,1.2,2.492,0.0,0.0,0.0
0.3,6.0,30,0.338,0.0,0.3389,0.09607,0.1558,0.745,1.886,2.63,0.0,0.0,0.0
0.3,6.0,31,0.4084,0.0,0.2224,1.367,1.0,0.651,1.915,2.566,0.0,0.0,0.0
0.3,6.0,40,0.333,0.0,0.0,0.0,0.0,0.6606,2.084,2.746,0.0,0.0,0.0
0.3,6.0,41,0.2388,0.0,0.0,2.5,1.0,0.4758,2.197,2.674,0.0,0.0,0.0
0.3,6.0,43,0.1666,0.0,0.0,0.0,1.0,0.3333,2.414,2.746,0.0,0.0,0.0
0.3,7.0,20,0.9795,0.0,0.4822,0.05563,0.5366,1.243,1.238,2.482,0.0,0.0,0.0
0.3,7.0,21,0.953,0.0,0.245,0.125,1.0,1.403,1.076,2.48,0.0,0.0,0.0
0.3,7.0,30,0.2957,0.0,0.2976,0.1252,0.2051,0.695,1.904,2.6,0.0,0.0,0.0
0.3,7.0,31,0.4011,0.0,0.1948,1.352,1.0,0.631,1.917,2.547,0.0,0.0,0.0
0.3,7.0,40,0.2856,0.0,0.0,0.0,0.0,0.5693,2.145,2.713,0.0,0.0,0.0
0.3,7.0,41,0.2048,0.0,0.0,2.5,1.0,0.4092,2.242,2.65,0.0,0.0,0.0
0.3,7.0,43,0.1428,0.0,0.0,0.0,1.0,0.2856,2.428,2.713,0.0,0.0,0.0
0.3,8.0,20,1.014,0.0,0.4287,0.08527,0.659,1.447,1.013,2.459,8.3e-7,1.1e-6,1.13e-6
0.3,8.0,21,0.9854,0.0,0.2002,0.1079,1.0,1.613,0.8525,2.467,9.5e-7,1.2e-6,1.3e-6
0.3,8.0,30,0.3176,0.0,0.2384,0.5273,0.6978,0.857,1.681,2.537,5.0e-7,6.0e-7,6.6e-7
0.3,8.0,31,0.4365,0.0,0.1742,1.418,1.0,0.9062,1.608,2.516,6.0e-7,7.0e-7,8.0e-7
0.3,8.0,40,0.25,0.0,0.0,0.0,0.0,0.4993,2.19,2.69,0.0,0.0,0.0
0.3,8.0,41,0.1793,0.0,0.0,2.5,1.0,0.3584,2.275,2.635,0.0,0.0,0.0
0.3,8.0,43,0.125,0.0,0.0,0.0,1.0,0.25,2.44,2.69,0.0,0.0,0.0
0.3,9.0,20,1.036,0.0,0.4153,0.0994,0.71,1.6045,0.8496,2.453,0.0004096,0.000461,0.0004778
0.3,9.0,21,1.012,0.0,0.1665,0.0929,1.0,1.77,0.6914,2.46,0.000446,0.000502,0.0005207
0.3,9.0,30,0.3433,0.0,0.2048,0.699,0.831,1.074,1.4375,2.512,0.0003023,0.0003402,0.0003526
